t_secs,target_id,detected,tx_mm,ty_mm,tz_mm,dx_mm,dy_mm,dz_mm,qx,qy,qz,qw
8.3123,354,0,-54.9656,103.0263,1010.405,-54.9656,103.0263,1010.405,0.0211,-0.0067,0.0231,0.9995
8.3211,354,0,-54.9656,103.0263,1010.405,-54.9656,103.0263,1010.405,0.0211,-0.0067,0.0231,0.9995
8.3322,354,0,-54.5393,102.2759,1003.2136,-54.5393,102.2759,1003.2136,0.0248,-0.0056,0.0233,0.9994
8.3439,354,0,-54.5393,102.2759,1003.2136,-54.5393,102.2759,1003.2136,0.0248,-0.0056,0.0233,0.9994
8.356,354,0,-54.7054,102.8622,1008.8103,-54.7054,102.8622,1008.8103,0.0219,-0.0063,0.0233,0.9995
8.3681,354,0,-54.7054,102.8622,1008.8103,-54.7054,102.8622,1008.8103,0.0219,-0.0063,0.0233,0.9995
8.3768,354,0,-54.6038,103.0181,1008.8103,-54.6038,103.0181,1008.8103,0.021,-0.0069,0.0231,0.9995
8.3881,354,0,-54.6038,103.0181,1008.8103,-54.6038,103.0181,1008.8103,0.021,-0.0069,0.0231,0.9995
8.4004,354,0,-54.8784,102.9988,1010.405,-54.8784,102.9988,1010.405,0.0222,-0.0066,0.0232,0.9995
8.4121,354,0,-54.8784,102.9988,1010.405,-54.8784,102.9988,1010.405,0.0222,-0.0066,0.0232,0.9995
8.4241,354,0,-54.6511,102.276,1003.2136,-54.6511,102.276,1003.2136,0.0237,-0.0057,0.0235,0.9994
8.4361,354,0,-54.6511,102.276,1003.2136,-54.6511,102.276,1003.2136,0.0237,-0.0057,0.0235,0.9994
8.4447,354,0,-54.6511,102.276,1003.2136,-54.6511,102.276,1003.2136,0.0237,-0.0057,0.0235,0.9994
8.4561,354,0,-55.0639,103.5984,1017.0015,-55.0639,103.5984,1017.0015,0.0239,-0.0069,0.0232,0.9994
8.468,354,0,-55.0639,103.5984,1017.0015,-55.0639,103.5984,1017.0015,0.0239,-0.0069,0.0232,0.9994
8.4802,354,0,-56.5444,102.9207,1010.4046,-56.5444,102.9207,1010.4046,0.0261,-0.001,0.0242,0.9994
8.4921,354,0,-56.5444,102.9207,1010.4046,-56.5444,102.9207,1010.4046,0.0261,-0.001,0.0242,0.9994
8.5039,354,0,-52.9053,100.9666,995.9005,-52.9053,100.9666,995.9005,-0.6414,0.264,0.6822,-0.2312
8.5128,354,0,-52.9053,100.9666,995.9005,-52.9053,100.9666,995.9005,-0.6414,0.264,0.6822,-0.2312
8.5241,354,0,-54.778,102.301,1003.2136,-54.778,102.301,1003.2136,0.0226,-0.0048,0.0236,0.9995
8.5358,354,0,-54.778,102.301,1003.2136,-54.778,102.301,1003.2136,0.0226,-0.0048,0.0236,0.9995
8.548,354,0,-54.9597,102.9984,1008.8103,-54.9597,102.9984,1008.8103,0.0308,-0.0004,0.0243,0.9992
8.5612,354,0,-54.9597,102.9984,1008.8103,-54.9597,102.9984,1008.8103,0.0308,-0.0004,0.0243,0.9992
8.57,354,0,-54.6704,102.8271,1008.8103,-54.6704,102.8271,1008.8103,0.0253,-0.0063,0.0233,0.9994
8.5799,354,0,-54.6704,102.8271,1008.8103,-54.6704,102.8271,1008.8103,0.0253,-0.0063,0.0233,0.9994
8.592,354,0,-53.2205,101.4895,1000.7665,-53.2205,101.4895,1000.7665,0.0295,-0.0102,0.0218,0.9993
8.604,354,0,-53.2205,101.4895,1000.7665,-53.2205,101.4895,1000.7665,0.0295,-0.0102,0.0218,0.9993
8.6161,354,0,-55.8847,102.1509,1003.2136,-55.8847,102.1509,1003.2136,0.0353,0.0013,0.025,0.9991
8.6281,354,0,-55.8847,102.1509,1003.2136,-55.8847,102.1509,1003.2136,0.0353,0.0013,0.025,0.9991
8.6366,354,0,-54.2505,102.2819,1003.2136,-54.2505,102.2819,1003.2136,0.0236,-0.0073,0.0231,0.9994
8.6481,354,0,-54.2505,102.2819,1003.2136,-54.2505,102.2819,1003.2136,0.0236,-0.0073,0.0231,0.9994
8.6603,354,0,-54.4226,102.8351,1008.8103,-54.4226,102.8351,1008.8103,0.0241,-0.0075,0.0231,0.9994
8.6721,354,0,-54.4226,102.8351,1008.8103,-54.4226,102.8351,1008.8103,0.0241,-0.0075,0.0231,0.9994
8.684,354,0,-55.2859,102.7783,1008.8103,-55.2859,102.7783,1008.8103,0.0299,-0.0035,0.024,0.9993
8.6961,354,0,-55.2859,102.7783,1008.8103,-55.2859,102.7783,1008.8103,0.0299,-0.0035,0.024,0.9993
8.7048,354,0,-55.2859,102.7783,1008.8103,-55.2859,102.7783,1008.8103,0.0299,-0.0035,0.024,0.9993
8.7161,354,0,-54.4226,102.8351,1008.8103,-54.4226,102.8351,1008.8103,0.0241,-0.0075,0.0231,0.9994
8.7292,354,0,-54.4226,102.8351,1008.8103,-54.4226,102.8351,1008.8103,0.0241,-0.0075,0.0231,0.9994
8.7406,354,0,-54.4226,102.8351,1008.8103,-54.4226,102.8351,1008.8103,0.0241,-0.0075,0.0231,0.9994
8.752,354,0,-54.4226,102.8351,1008.8103,-54.4226,102.8351,1008.8103,0.0241,-0.0075,0.0231,0.9994
8.7611,354,0,-56.3941,101.9579,1001.6507,-56.3941,101.9579,1001.6507,0.0325,0.0038,0.0255,0.9991
8.772,354,0,-56.3941,101.9579,1001.6507,-56.3941,101.9579,1001.6507,0.0325,0.0038,0.0255,0.9991
8.784,354,0,-55.3165,102.7905,1008.8103,-55.3165,102.7905,1008.8103,0.0276,-0.0024,0.024,0.9993
8.7963,354,0,-55.3165,102.7905,1008.8103,-55.3165,102.7905,1008.8103,0.0276,-0.0024,0.024,0.9993
8.8082,354,0,-54.2505,102.2819,1003.2136,-54.2505,102.2819,1003.2136,0.0236,-0.0073,0.0231,0.9994
8.8201,354,0,-54.2505,102.2819,1003.2136,-54.2505,102.2819,1003.2136,0.0236,-0.0073,0.0231,0.9994
8.8289,354,0,-54.8157,103.0198,1010.405,-54.8157,103.0198,1010.405,0.0222,-0.0059,0.0231,0.9995
8.8403,354,0,-54.8157,103.0198,1010.405,-54.8157,103.0198,1010.405,0.0222,-0.0059,0.0231,0.9995
8.8521,354,0,-56.1277,102.8408,1010.4046,-56.1277,102.8408,1010.4046,0.0285,-0.0034,0.024,0.9993
8.8641,354,0,-56.1277,102.8408,1010.4046,-56.1277,102.8408,1010.4046,0.0285,-0.0034,0.024,0.9993
8.8759,354,0,-54.4533,102.2839,1003.2136,-54.4533,102.2839,1003.2136,0.0241,-0.0064,0.0232,0.9994
8.8881,354,0,-54.4533,102.2839,1003.2136,-54.4533,102.2839,1003.2136,0.0241,-0.0064,0.0232,0.9994
8.8969,354,0,-54.6156,102.8314,1008.8103,-54.6156,102.8314,1008.8103,0.0237,-0.0079,0.0232,0.9994
8.908,354,0,-54.6156,102.8314,1008.8103,-54.6156,102.8314,1008.8103,0.0237,-0.0079,0.0232,0.9994
8.9198,354,0,-55.1542,102.1761,1003.2136,-55.1542,102.1761,1003.2136,0.0277,-0.0035,0.0243,0.9993
8.932,354,0,-55.1542,102.1761,1003.2136,-55.1542,102.1761,1003.2136,0.0277,-0.0035,0.0243,0.9993
8.944,354,0,-54.774,102.2794,1003.2136,-54.774,102.2794,1003.2136,0.0242,-0.0062,0.0234,0.9994
8.9532,354,0,-54.774,102.2794,1003.2136,-54.774,102.2794,1003.2136,0.0242,-0.0062,0.0234,0.9994
8.9641,354,0,-54.774,102.2794,1003.2136,-54.774,102.2794,1003.2136,0.0242,-0.0062,0.0234,0.9994
8.976,354,0,-54.7995,102.2823,1003.2136,-54.7995,102.2823,1003.2136,0.0226,-0.0065,0.0235,0.9994
8.988,354,0,-54.7995,102.2823,1003.2136,-54.7995,102.2823,1003.2136,0.0226,-0.0065,0.0235,0.9994
9.0003,354,0,-56.3307,102.0693,1001.2027,-56.3307,102.0693,1001.2027,0.0217,0.0028,0.025,0.9994
9.0121,354,0,-56.3307,102.0693,1001.2027,-56.3307,102.0693,1001.2027,0.0217,0.0028,0.025,0.9994
9.0211,354,0,-55.904,102.8661,1010.405,-55.904,102.8661,1010.405,0.0177,-0.004,0.0235,0.9996
9.032,354,0,-55.904,102.8661,1010.405,-55.904,102.8661,1010.405,0.0177,-0.004,0.0235,0.9996
9.0441,354,0,-55.4952,101.814,1001.6514,-55.4952,101.814,1001.6514,0.0169,-0.0046,0.0232,0.9996
9.0563,354,0,-55.4952,101.814,1001.6514,-55.4952,101.814,1001.6514,0.0169,-0.0046,0.0232,0.9996
9.0681,354,0,-58.3,102.8031,1010.405,-58.3,102.8031,1010.405,0.0237,0.0029,0.0254,0.9994
9.08,354,0,-58.3,102.8031,1010.405,-58.3,102.8031,1010.405,0.0237,0.0029,0.0254,0.9994
9.0886,354,0,-56.267,103.0841,1010.405,-56.267,103.0841,1010.405,0.0172,-0.0019,0.024,0.9996
9.1001,354,0,-56.267,103.0841,1010.405,-56.267,103.0841,1010.405,0.0172,-0.0019,0.024,0.9996
9.1119,354,0,-56.1648,103.2825,1010.405,-56.1648,103.2825,1010.405,0.0182,-0.0031,0.0239,0.9995
9.1241,354,0,-56.1648,103.2825,1010.405,-56.1648,103.2825,1010.405,0.0182,-0.0031,0.0239,0.9995
9.1361,354,0,-55.7257,103.0479,1010.405,-55.7257,103.0479,1010.405,0.0172,-0.0052,0.0232,0.9996
9.1449,354,0,-55.7257,103.0479,1010.405,-55.7257,103.0479,1010.405,0.0172,-0.0052,0.0232,0.9996
9.1561,354,0,-55.7257,103.0479,1010.405,-55.7257,103.0479,1010.405,0.0172,-0.0052,0.0232,0.9996
9.1681,354,0,-55.4963,103.0327,1010.405,-55.4963,103.0327,1010.405,0.0162,-0.0074,0.0231,0.9996
9.1802,354,0,-54.1783,102.2705,1002.5338,-54.1783,102.2705,1002.5338,0.021,-0.0041,0.0235,0.9995
9.192,354,0,-54.1783,102.2705,1002.5338,-54.1783,102.2705,1002.5338,0.021,-0.0041,0.0235,0.9995
9.2041,354,0,-55.3512,102.4335,1010.405,-55.3512,102.4335,1010.405,0.0179,-0.0078,0.023,0.9995
9.2129,354,0,-55.3512,102.4335,1010.405,-55.3512,102.4335,1010.405,0.0179,-0.0078,0.023,0.9995
9.2241,354,0,-55.3512,102.4335,1010.405,-55.3512,102.4335,1010.405,0.0179,-0.0078,0.023,0.9995
9.2361,354,0,-56.2196,103.0947,1010.405,-56.2196,103.0947,1010.405,0.0167,-0.0029,0.0238,0.9996
9.248,354,0,-56.2196,103.0947,1010.405,-56.2196,103.0947,1010.405,0.0167,-0.0029,0.0238,0.9996
9.2604,354,0,-55.9577,103.248,1010.405,-55.9577,103.248,1010.405,0.017,-0.0033,0.0237,0.9996
9.2691,354,0,-55.9577,103.248,1010.405,-55.9577,103.248,1010.405,0.017,-0.0033,0.0237,0.9996
9.2805,354,0,-56.4425,103.7275,1016.7798,-56.4425,103.7275,1016.7798,0.0171,-0.0031,0.0238,0.9996
9.2922,354,0,-56.4425,103.7275,1016.7798,-56.4425,103.7275,1016.7798,0.0171,-0.0031,0.0238,0.9996
9.3042,354,0,-56.0796,103.883,1016.769,-56.0796,103.883,1016.769,0.016,-0.0054,0.0236,0.9996
9.3161,354,0,-56.0796,103.883,1016.769,-56.0796,103.883,1016.769,0.016,-0.0054,0.0236,0.9996
9.3292,354,0,-55.4303,102.857,1010.405,-55.4303,102.857,1010.405,0.0156,-0.0067,0.0233,0.9996
9.3379,354,0,-55.4303,102.857,1010.405,-55.4303,102.857,1010.405,0.0156,-0.0067,0.0233,0.9996
9.3479,354,0,-56.6726,102.6706,1009.7263,-56.6726,102.6706,1009.7263,0.0227,0.0018,0.0249,0.9994
9.361,354,0,-56.6726,102.6706,1009.7263,-56.6726,102.6706,1009.7263,0.0227,0.0018,0.0249,0.9994
9.372,354,0,-55.8044,103.0315,1010.405,-55.8044,103.0315,1010.405,0.0149,-0.0049,0.023,0.9996
9.3859,354,0,-55.8044,103.0315,1010.405,-55.8044,103.0315,1010.405,0.0149,-0.0049,0.023,0.9996
9.3962,354,0,-56.4425,103.7275,1016.7798,-56.4425,103.7275,1016.7798,0.0171,-0.0031,0.0238,0.9996
9.4049,354,0,-56.4425,103.7275,1016.7798,-56.4425,103.7275,1016.7798,0.0171,-0.0031,0.0238,0.9996
9.416,354,0,-56.4425,103.7275,1016.7798,-56.4425,103.7275,1016.7798,0.0171,-0.0031,0.0238,0.9996
9.4281,354,0,-56.132,103.9451,1017.0015,-56.132,103.9451,1017.0015,0.0145,-0.0067,0.0233,0.9996
9.4401,354,0,-56.132,103.9451,1017.0015,-56.132,103.9451,1017.0015,0.0145,-0.0067,0.0233,0.9996
9.452,354,0,-56.027,102.2556,1002.5445,-56.027,102.2556,1002.5445,0.0221,0.0051,0.0256,0.9994
9.4612,354,0,-56.027,102.2556,1002.5445,-56.027,102.2556,1002.5445,0.0221,0.0051,0.0256,0.9994
9.472,354,0,-57.28,102.8466,1009.4866,-57.28,102.8466,1009.4866,0.0214,-0.003,0.0243,0.9995
9.4841,354,0,-57.28,102.8466,1009.4866,-57.28,102.8466,1009.4866,0.0214,-0.003,0.0243,0.9995
9.4961,354,0,-56.0796,103.883,1016.769,-56.0796,103.883,1016.769,0.016,-0.0054,0.0236,0.9996
9.508,354,0,-56.0796,103.883,1016.769,-56.0796,103.883,1016.769,0.016,-0.0054,0.0236,0.9996
9.52,354,0,-56.1216,104.0604,1018.4,-56.1216,104.0604,1018.4,0.0155,-0.0065,0.0234,0.9996
9.5293,354,0,-56.1216,104.0604,1018.4,-56.1216,104.0604,1018.4,0.0155,-0.0065,0.0234,0.9996
9.5402,354,0,-58.0173,102.852,1009.4866,-58.0173,102.852,1009.4866,0.0204,-0.0005,0.0244,0.9995
9.5519,354,0,-58.0173,102.852,1009.4866,-58.0173,102.852,1009.4866,0.0204,-0.0005,0.0244,0.9995
9.5642,354,0,-55.904,102.8661,1010.405,-55.904,102.8661,1010.405,0.0177,-0.004,0.0235,0.9996
9.5762,354,0,-55.904,102.8661,1010.405,-55.904,102.8661,1010.405,0.0177,-0.004,0.0235,0.9996
9.5882,354,0,-56.2196,103.0947,1010.405,-56.2196,103.0947,1010.405,0.0167,-0.0029,0.0238,0.9996
9.597,354,0,-56.2196,103.0947,1010.405,-56.2196,103.0947,1010.405,0.0167,-0.0029,0.0238,0.9996
9.6082,354,0,-54.6295,102.1134,1002.3092,-54.6295,102.1134,1002.3092,0.0229,-0.0009,0.0242,0.9994
9.6201,354,0,-54.6295,102.1134,1002.3092,-54.6295,102.1134,1002.3092,0.0229,-0.0009,0.0242,0.9994
9.6321,354,0,-56.2482,102.9931,1009.7263,-56.2482,102.9931,1009.7263,0.0172,-0.0029,0.0241,0.9996
9.6442,354,0,-56.2482,102.9931,1009.7263,-56.2482,102.9931,1009.7263,0.0172,-0.0029,0.0241,0.9996
9.6531,354,0,-56.2482,102.9931,1009.7263,-56.2482,102.9931,1009.7263,0.0172,-0.0029,0.0241,0.9996
9.6641,354,0,-56.9647,103.0394,1017.0015,-56.9647,103.0394,1017.0015,0.0171,-0.0015,0.024,0.9996
9.676,354,0,-56.9647,103.0394,1017.0015,-56.9647,103.0394,1017.0015,0.0171,-0.0015,0.024,0.9996
9.6881,354,0,-55.6763,102.2645,1003.2136,-55.6763,102.2645,1003.2136,0.0241,0.0004,0.0252,0.9994
9.7002,354,0,-55.6763,102.2645,1003.2136,-55.6763,102.2645,1003.2136,0.0241,0.0004,0.0252,0.9994
9.7121,354,0,-54.3203,102.8693,1009.7263,-54.3203,102.8693,1009.7263,0.0168,-0.0049,0.0235,0.9996
9.7208,354,0,-54.3203,102.8693,1009.7263,-54.3203,102.8693,1009.7263,0.0168,-0.0049,0.0235,0.9996
9.7322,354,0,-52.9758,101.9872,1003.2134,-52.9758,101.9872,1003.2134,0.0219,-0.0045,0.0239,0.9995
9.7444,354,0,-52.9758,101.9872,1003.2134,-52.9758,101.9872,1003.2134,0.0219,-0.0045,0.0239,0.9995
9.7561,354,0,-52.0933,101.9431,1002.5544,-52.0933,101.9431,1002.5544,0.0219,-0.0048,0.0238,0.9995
9.7681,354,0,-52.0933,101.9431,1002.5544,-52.0933,101.9431,1002.5544,0.0219,-0.0048,0.0238,0.9995
9.7803,354,0,-51.5545,101.8427,1003.2136,-51.5545,101.8427,1003.2136,0.0201,-0.0014,0.0236,0.9995
9.7892,354,0,-51.5545,101.8427,1003.2136,-51.5545,101.8427,1003.2136,0.0201,-0.0014,0.0236,0.9995
9.8001,354,0,-50.0555,102.1547,1002.5445,-50.0555,102.1547,1002.5445,0.018,-0.0033,0.024,0.9995
9.8119,354,0,-50.0555,102.1547,1002.5445,-50.0555,102.1547,1002.5445,0.018,-0.0033,0.024,0.9995
9.8241,354,0,-49.7055,102.7492,1009.7263,-49.7055,102.7492,1009.7263,0.0163,-0.0018,0.0238,0.9996
9.8361,354,0,-49.7055,102.7492,1009.7263,-49.7055,102.7492,1009.7263,0.0163,-0.0018,0.0238,0.9996
9.8448,354,0,-48.0007,101.8203,1002.5445,-48.0007,101.8203,1002.5445,0.0199,-0.0037,0.0236,0.9995
9.8561,354,0,-48.0007,101.8203,1002.5445,-48.0007,101.8203,1002.5445,0.0199,-0.0037,0.0236,0.9995
9.868,354,0,-48.0007,101.8203,1002.5445,-48.0007,101.8203,1002.5445,0.0199,-0.0037,0.0236,0.9995
9.8804,354,0,-47.7352,101.992,1002.5445,-47.7352,101.992,1002.5445,0.0167,-0.003,0.0236,0.9996
9.8924,354,0,-1.4728,3.1943,31.4616,-1.4728,3.1943,31.4616,-0.2734,0.1362,-0.0843,0.9485
9.9041,354,0,-1.4728,3.1943,31.4616,-1.4728,3.1943,31.4616,-0.2734,0.1362,-0.0843,0.9485
9.9129,354,0,-1.4728,3.1943,31.4616,-1.4728,3.1943,31.4616,-0.2734,0.1362,-0.0843,0.9485
9.9241,354,0,-46.3701,101.8582,1002.5445,-46.3701,101.8582,1002.5445,0.0158,0,0.0244,0.9996
9.936,354,0,-46.3701,101.8582,1002.5445,-46.3701,101.8582,1002.5445,0.0158,0,0.0244,0.9996
9.948,354,0,-44.1982,101.7514,1001.658,-44.1982,101.7514,1001.658,0.0213,-0.0024,0.0237,0.9995
9.9607,354,0,-44.1982,101.7514,1001.658,-44.1982,101.7514,1001.658,0.0213,-0.0024,0.0237,0.9995
9.972,354,0,-44.1872,101.6801,1000.5266,-44.1872,101.6801,1000.5266,0.0199,0.0033,0.0248,0.9995
9.9808,354,0,-44.1872,101.6801,1000.5266,-44.1872,101.6801,1000.5266,0.0199,0.0033,0.0248,0.9995
9.9921,354,0,-42.9274,101.9335,1002.5345,-42.9274,101.9335,1002.5345,0.0143,-0.002,0.0237,0.9996
10.0041,354,0,-42.9274,101.9335,1002.5345,-42.9274,101.9335,1002.5345,0.0143,-0.002,0.0237,0.9996
10.0161,354,0,-42.4227,101.6789,1001.8763,-42.4227,101.6789,1001.8763,0.0171,-0.0013,0.0236,0.9996
10.0281,354,0,-42.4227,101.6789,1001.8763,-42.4227,101.6789,1001.8763,0.0171,-0.0013,0.0236,0.9996
10.0367,354,0,-41.7183,100.24,987.8232,-41.7183,100.24,987.8232,0.0345,-0.0021,0.0228,0.9991
10.0481,354,0,-41.7183,100.24,987.8232,-41.7183,100.24,987.8232,0.0345,-0.0021,0.0228,0.9991
10.0601,354,0,-41.6886,101.1117,995.4641,-41.6886,101.1117,995.4641,0.0198,0.0032,0.024,0.9995
10.0721,354,0,-41.6886,101.1117,995.4641,-41.6886,101.1117,995.4641,0.0198,0.0032,0.024,0.9995
10.0839,354,0,-41.1938,101.6383,1001.658,-41.1938,101.6383,1001.658,0.0125,0.0004,0.0239,0.9996
10.096,354,0,-41.1938,101.6383,1001.658,-41.1938,101.6383,1001.658,0.0125,0.0004,0.0239,0.9996
10.1047,354,0,-41.1938,101.6383,1001.658,-41.1938,101.6383,1001.658,0.0125,0.0004,0.0239,0.9996
10.1161,354,0,-40.2988,101.1887,994.5999,-40.2988,101.1887,994.5999,0.0167,0.0029,0.0242,0.9996
10.1293,354,0,-39.9555,100.007,987.1943,-39.9555,100.007,987.1943,0.0188,0.0034,0.0239,0.9995
10.14,354,0,-39.9555,100.007,987.1943,-39.9555,100.007,987.1943,0.0188,0.0034,0.0239,0.9995
10.152,354,0,-38.8395,100.0546,987.8333,-38.8395,100.0546,987.8333,0.0171,-0.0004,0.0233,0.9996
10.1611,354,0,-38.8395,100.0546,987.8333,-38.8395,100.0546,987.8333,0.0171,-0.0004,0.0233,0.9996
10.1719,354,0,-38.8395,100.0546,987.8333,-38.8395,100.0546,987.8333,0.0171,-0.0004,0.0233,0.9996
10.1841,354,0,-38.1651,99.1085,979.4896,-38.1651,99.1085,979.4896,0.0101,0.0002,0.0228,0.9997
10.1962,354,0,-38.1651,99.1085,979.4896,-38.1651,99.1085,979.4896,0.0101,0.0002,0.0228,0.9997
10.2083,354,0,-38.0052,100.127,987.8328,-38.0052,100.127,987.8328,0.0176,-0.0012,0.0231,0.9996
10.2201,354,0,-38.0052,100.127,987.8328,-38.0052,100.127,987.8328,0.0176,-0.0012,0.0231,0.9996
10.2288,354,0,-37.7428,100.8535,993.7257,-37.7428,100.8535,993.7257,0.0187,-0.0045,0.0229,0.9996
10.24,354,0,-37.7428,100.8535,993.7257,-37.7428,100.8535,993.7257,0.0187,-0.0045,0.0229,0.9996
10.2521,354,0,-37.8361,100.3443,987.8328,-37.8361,100.3443,987.8328,0.021,-0.0017,0.0233,0.9995
10.264,354,0,-37.8361,100.3443,987.8328,-37.8361,100.3443,987.8328,0.021,-0.0017,0.0233,0.9995
10.2762,354,0,-1.1276,2.9777,29.3047,-1.1276,2.9777,29.3047,-0.2676,0.1422,-0.0857,0.9491
10.2881,354,0,-1.1276,2.9777,29.3047,-1.1276,2.9777,29.3047,-0.2676,0.1422,-0.0857,0.9491
10.2969,354,0,-38.9208,100.5881,987.8333,-38.9208,100.5881,987.8333,0.0159,-0.0042,0.0231,0.9996
10.3079,354,0,-38.9208,100.5881,987.8333,-38.9208,100.5881,987.8333,0.0159,-0.0042,0.0231,0.9996
10.3203,354,0,-39.6158,99.8007,980.949,-39.6158,99.8007,980.949,0.016,-0.0011,0.0233,0.9996
10.3321,354,0,-39.6158,99.8007,980.949,-39.6158,99.8007,980.949,0.016,-0.0011,0.0233,0.9996
10.3439,354,0,-40.3141,100.5771,986.9817,-40.3141,100.5771,986.9817,0.0153,-0.0027,0.0227,0.9996
10.3526,354,0,-40.3141,100.5771,986.9817,-40.3141,100.5771,986.9817,0.0153,-0.0027,0.0227,0.9996
10.3641,354,0,-40.3141,100.5771,986.9817,-40.3141,100.5771,986.9817,0.0153,-0.0027,0.0227,0.9996
10.376,354,0,-40.9189,99.8508,979.4896,-40.9189,99.8508,979.4896,0.0151,-0.0009,0.0237,0.9996
10.3881,354,0,-40.9189,99.8508,979.4896,-40.9189,99.8508,979.4896,0.0151,-0.0009,0.0237,0.9996
10.4002,354,0,-41.1423,99.8018,979.4896,-41.1423,99.8018,979.4896,0.0202,-0.004,0.0233,0.9995
10.412,354,0,-41.1423,99.8018,979.4896,-41.1423,99.8018,979.4896,0.0202,-0.004,0.0233,0.9995
10.4211,354,0,-40.7899,99.4814,973.5021,-40.7899,99.4814,973.5021,0.0179,-0.0024,0.0241,0.9995
10.432,354,0,-40.7899,99.4814,973.5021,-40.7899,99.4814,973.5021,0.0179,-0.0024,0.0241,0.9995
10.444,354,0,-43.9492,99.2204,980.3277,-43.9492,99.2204,980.3277,0.0151,0.0018,0.0246,0.9996
10.4561,354,0,-43.9492,99.2204,980.3277,-43.9492,99.2204,980.3277,0.0151,0.0018,0.0246,0.9996
10.4681,354,0,-44.0324,99.569,973.5471,-44.0324,99.569,973.5471,0.016,-0.0011,0.0231,0.9996
10.4801,354,0,-44.0324,99.569,973.5471,-44.0324,99.569,973.5471,0.016,-0.0011,0.0231,0.9996
10.4888,354,0,-45.7621,99.5888,973.5382,-45.7621,99.5888,973.5382,0.0161,-0.0019,0.0233,0.9996
10.5,354,0,-45.7621,99.5888,973.5382,-45.7621,99.5888,973.5382,0.0161,-0.0019,0.0233,0.9996
10.5119,354,0,-47.2461,99.8361,973.5471,-47.2461,99.8361,973.5471,0.0198,-0.0041,0.0232,0.9995
10.5243,354,0,-47.2461,99.8361,973.5471,-47.2461,99.8361,973.5471,0.0198,-0.0041,0.0232,0.9995
10.5361,354,0,-48.0743,99.7278,973.5471,-48.0743,99.7278,973.5471,0.0163,-0.0057,0.023,0.9996
10.5449,354,0,-48.0743,99.7278,973.5471,-48.0743,99.7278,973.5471,0.0163,-0.0057,0.023,0.9996
10.5558,354,0,-48.0743,99.7278,973.5471,-48.0743,99.7278,973.5471,0.0163,-0.0057,0.023,0.9996
10.5681,354,0,-47.8856,98.447,966.256,-47.8856,98.447,966.256,0.0243,-0.0119,0.0218,0.9994
10.5801,354,0,-50.508,100.0828,972.7351,-50.508,100.0828,972.7351,0.0205,-0.0071,0.0226,0.9995
10.592,354,0,-50.508,100.0828,972.7351,-50.508,100.0828,972.7351,0.0205,-0.0071,0.0226,0.9995
10.6042,354,0,-51.5427,100.0558,971.9187,-51.5427,100.0558,971.9187,0.0149,-0.0067,0.0236,0.9996
10.613,354,0,-51.5427,100.0558,971.9187,-51.5427,100.0558,971.9187,0.0149,-0.0067,0.0236,0.9996
10.6241,354,0,-51.5427,100.0558,971.9187,-51.5427,100.0558,971.9187,0.0149,-0.0067,0.0236,0.9996
10.636,354,0,-51.5141,100.2334,973.5471,-51.5141,100.2334,973.5471,0.0153,-0.01,0.0227,0.9996
10.6483,354,0,-51.5141,100.2334,973.5471,-51.5141,100.2334,973.5471,0.0153,-0.01,0.0227,0.9996
10.6602,354,0,-51.5544,98.7845,959.6674,-51.5544,98.7845,959.6674,0.0174,-0.0078,0.0227,0.9996
10.6722,354,0,-51.5544,98.7845,959.6674,-51.5544,98.7845,959.6674,0.0174,-0.0078,0.0227,0.9996
10.6815,354,0,-51.1512,98.8912,959.082,-51.1512,98.8912,959.082,0.0163,-0.0086,0.0229,0.9996
10.6922,354,0,-51.1512,98.8912,959.082,-51.1512,98.8912,959.082,0.0163,-0.0086,0.0229,0.9996
10.7041,354,0,-50.8899,99.5907,965.4649,-50.8899,99.5907,965.4649,0.0166,-0.007,0.0234,0.9996
10.7162,354,0,-50.8899,99.5907,965.4649,-50.8899,99.5907,965.4649,0.0166,-0.007,0.0234,0.9996
10.7284,354,0,-50.602,99.639,965.4649,-50.602,99.639,965.4649,0.0141,-0.0062,0.0231,0.9996
10.7373,354,0,-50.602,99.639,965.4649,-50.602,99.639,965.4649,0.0141,-0.0062,0.0231,0.9996
10.7484,354,0,-50.2664,99.187,960.2547,-50.2664,99.187,960.2547,0.0161,-0.0035,0.0234,0.9996
10.762,354,0,-50.2664,99.187,960.2547,-50.2664,99.187,960.2547,0.0161,-0.0035,0.0234,0.9996
10.772,354,0,-48.9946,99.0127,958.887,-48.9946,99.0127,958.887,0.0193,-0.0037,0.0236,0.9995
10.784,354,0,-48.9946,99.0127,958.887,-48.9946,99.0127,958.887,0.0193,-0.0037,0.0236,0.9995
10.7961,354,0,-47.6899,98.8676,959.6678,-47.6899,98.8676,959.6678,0.019,-0.0045,0.0233,0.9995
10.8049,354,0,-47.6899,98.8676,959.6678,-47.6899,98.8676,959.6678,0.019,-0.0045,0.0233,0.9995
10.8161,354,0,-47.6899,98.8676,959.6678,-47.6899,98.8676,959.6678,0.019,-0.0045,0.0233,0.9995
10.8281,354,0,-48.1526,99.0674,958.887,-48.1526,99.0674,958.887,0.0173,-0.0053,0.0229,0.9996
10.8401,354,0,-48.1526,99.0674,958.887,-48.1526,99.0674,958.887,0.0173,-0.0053,0.0229,0.9996
